1,Zoon
1,Dschungel
0,D'raf
3,Yukon Company
0,Die Erben von Hoax
1,Around the World in 80 Days
1,Espresso
1,A to Z
1,Edison & Co.
0,Rail Baron
1,1830: Railways & Robber Barons
0,1835
0,1856: Railroading in Upper Canada from 1856
1,1870: Railroading Across the Trans Mississippi from 1870
0,Thunder's Edge
1,The Battle of the Bulge
1,Grass
0,Galopp Royal
1,Magalon
1,Asterix: Das Kartenspiel
1,Alhambra: The Card Game
1,Take 5
1,Shark
1,Yucata'
0,Canyon
1,Master Labyrinth
1,Scotland Yard
1,Zoff in Buffalo
1,Filthy Rich
1,Um Reifenbreite
1,Code 777
1,Escape from the Hidden Castle
0,Die Osterinsel
1,Avalanche
1,The Great Balloon Race
1,Octi
0,Beutelschneider
1,Mummy Rummy
1,Bohnanza: La Isla Bohnitâ
0,Tante Tarantel
1,Am Fuß des Kilimandscharo
1,Jumbo Grand Prix
0,Sherlock Holmes: The Card Game
0,Ausgebremst
1,Railway Rivals
1,Freibeuter
1,Esels-Rennen
1,Magic: The Gathering
1,Billabong
0,Zankapfel
0,Inkognito
0,Bohnanza Erweiterungs-Set
4,Dump
1,In Teufels Küche
0,Road to the White House
1,Totem
2,DungeonQuest
0,Olé!
3,Cold War
1,Taj Mahal
1,Mr. President
1,The Broadway Game
1,Citadels
1,Bambuti
3,Age of Arguments
1,Carolus Magnus
1,Sky Runner
1,Diplomacy
1,Stratego Legends
1,Galloping Pigs
1,Barnyard Buddies
1,Power
1,Stake Your Claim
1,Pacal
1,Warangel
0,Web of Power
0,Aladdin's Dragons
1,Ave Caesar
0,Time Pirates
0,Dilemma
0,Vampire
1,Sufferin' Spirits
2,Arbos
1,MARK
1,Dschungelrennen
1,Bretonenboule
1,Through the Desert
1,Die Verbotene Stadt
1,Goldener Drache
0,The Big Cheese
1,Cartel
1,Blue Max
1,The Reef
0,Eschnapur
2,Silverton
1,Holiday!
1,WarChest
0,True Colors
0,6-Tage Rennen
4,Shark Bait
1,Cat vs. Mouse
1,Mush
1,Axis & Allies: Europe
1,Crokinole
1,Desperados
0,Pisa
1,Abalone
1,GIPF
1,ZÈRTZ
1,Charlemagne
1,Entenrallye
0,Merchants of Amsterdam
1,Labyrinth: The Card Game
0,N.Y. Chase
0,Power Barons
3,Visionary
1,Ice Blocks
0,Manager
1,Dampfross
1,Sisimizi
1,Das Motorsportspiel
3,Animocrazy
1,Kaleidos
1,Flohzirkus
